uuid	title	created_at	updated_at	messages	user_msgs	assistant_msgs	user_chars	assistant_chars	total_chars	categories	first_user
1266b8b7-675c-4c28-87eb-b6b278790bbc	경량문명의 탄생 북클럽 스킬 개발	2025-12-19T12:10:12.311694Z	2025-12-20T13:52:18.030289Z	12	5	7	255	6873	7128	북클럽/문학 강독	송길영 <시대예보 - 경량문명의 탄생> 을 읽었어. 사전 리서치를 위해 북클럽스킬 파트1을 만들어보자. 참고 할 자료는 md 파일로 첨부함.
3803ba71-72dd-4fda-8740-cddd22493a77	논픽션 인용구 분석 프롬프트 수정	2025-12-19T13:58:20.181443Z	2025-12-19T14:06:45.716386Z	14	7	7	771	4886	5657	기타	"프롬프트를 수정하려는데. 아래는 소설 읽을 때 인상깊은 문장을 넣고 해설과 분석을 보여주던 프롬프트야. 이걸 소설이 아닌 논픽션 버전으로 바꿔볼까   이제 소설을 읽으면서 내가 인상깊었던 장면들을 인용해볼게. 그 장면이 중요한 장면인지, 아래를 참고해서 생각해보자. # 인용구 ""{인용구 텍스트}"" # 위치 정보 - 책의 어떤 맥락에서 나온 문장인지 - (선택) 앞뒤 문장이나 장면 설명 # 요청 이 인용구에 대한 해설을 작성해주세요. 해설에 포함할 것: - 이 문장이 왜 중요한지 - 책의 전체 흐름"
fc0b229c-e45f-42fd-b39d-25218d838a02	시대예보: 경량문명의 탄생	2025-12-20T13:43:55.435905Z	2025-12-21T13:27:33.869791Z	92	45	47	5495	102371	107866	기타	프로젝트 파일의 넥서스 유발 하라리 예시 파일을 읽고 전체적인 문장 구조와 어조, 톤을 어떻게 사용했는지를 파악해줘.
66230a5d-b156-4a4a-9000-2487452ea151	『사람, 장소, 환대』 난이도 평가	2025-12-21T12:04:47.561132Z	2025-12-21T12:05:16.296414Z	2	1	1	35	735	770	기타	책추천을 받으려고 하는데 『사람, 장소, 환대』는 읽기 어려울까
d489a9db-6a01-4cab-928b-00b262e6afcd	희곡 작품 평가	2025-12-22T13:31:27.227469Z	2025-12-22T13:32:01.700511Z	2	1	1	15	1085	1100	희곡/신춘문예/퇴고	썩 괜찮은 희곡일지 평가 좀
30a14f3f-ec23-476c-88b2-e3ade22bc83e	사탄탱고 북클럽 사전 리서치 자료	2025-12-25T12:00:19.424194Z	2026-01-11T07:37:00.807931Z	91	45	46	14593	91079	105672	북클럽/문학 강독	소설 <사탄탱고>에 대한 북클럽 파트1 사전 리서치 자료를 만들어보자. 결과물은 한국어, MD 형태로
81b07945-f876-4460-ba1e-d4a2e932201d	재고 KPI 시각화 전략	2026-01-09T01:22:26.271643Z	2026-01-09T01:24:05.533432Z	2	1	1	1097	1967	3064	기타	이거 읽을 수 있지? 이거를 시각화 해서 좀 더 잘 보여지게 하고 싶은데, 어떻게 하면 좋을까. 이렇게 생각해보긴 했는데   ① 관점: “한 장으로 이해되는 구조”가 최우선 🔹 1) 누적 KPI 달성 게이지 (Stacked Progress Bar) 시각화 축 설정 * X축: SKU (세럼 / 토너 / 크림) * Y축: 3월까지 목표 달성 필요량(A+B = 100%) 스택 구성 * 현재 재고 (FBA + CJ) * 8차 * 9차 * 10차 * 11차(예정) * 12차(예정) * 미달분(회색 또는 점
d11d37b3-c9a5-4431-b136-50d5dbaf7c70	인문학 북클럽 파트1 기획	2026-01-17T15:55:27.483010Z	2026-01-17T16:22:18.286604Z	6	5	1	418	1280	1698	북클럽/문학 강독	김현경 <사람, 장소, 환대>를 읽었어. 사전리서치1-3까지 md 파일을 프로젝트에서 읽고, 인문학 북클럽 파트1 을 만들어보자
3e2978fb-70ec-41dc-bae7-a44494df57fe	프롤로그 해설 내용 단순화하기	2026-01-17T16:23:22.407415Z	2026-01-18T13:17:43.868472Z	25	12	13	4225	29501	33726	직장/조직/물류	김현경 <사람, 장소, 환대>를 읽었어. 사전리서치1, 사전리서치3 md 파일을 프로젝트에서 읽고 책이 어떤 내용인지 이해해보고,  프로젝트 파일에  '프롤로그 “그림자”로 사람을 다시 보기.md' 가 있어. 책의 프롤로그를 인용문-해설 구조로 정리한거야. 해설 부분들에서 어려운 부분을 조금 더 쉽게 풀어 쓸 수 있을까? 핵심을 놓치지는 말고.
b8107008-4a03-433c-8247-45b7ac49af63	200페이지 한국 소설 추천	2026-01-18T10:23:22.692250Z	2026-01-18T12:32:27.817637Z	6	3	3	37	1844	1881	기타	소설 추천좀, 200페이안팎으로 한국에 출판된 책
9d2c178d-5009-4e1b-a3aa-ac2b6c1d6a22	신춘문예 홀드 비평 분석	2026-01-21T02:28:28.109465Z	2026-02-04T00:06:35.353090Z	18	9	9	1452	19108	20560	희곡/신춘문예/퇴고;직장/조직/물류	이게 신춘문예 당선작이야. 비평을 해보자. 왜 당선작이 됐을지, 하지만 부족해보이는 점이 뭔지. 좋은 점과 허술한 점을 다 파악해보고, 연극성이 잘 살아 있는지. 캐릭터와 서사가 어떤지. 좀 다양한 시각에서 뜯어보자. 스터디 삼아서 당선작을 분석해보려는 거거든.
bce0255e-509b-49db-839b-17ecd9237759	신춘문예 당선작 희곡 비평	2026-01-21T10:11:04.864401Z	2026-01-21T10:21:56.420451Z	16	8	8	414	10803	11217	희곡/신춘문예/퇴고	이 희곡이 신춘문예 당선작이야. 다양한 각도로 비평을 해보자
8f3db217-74ca-4dde-8b74-504517f6f405	괴테 소설 북클럽 파트 1 작성	2026-01-24T15:01:31.826054Z	2026-01-24T16:55:43.400782Z	10	5	5	362	6804	7166	북클럽/문학 강독	<괴테는 모든 것을 말했다> 소설 북클럽 파트 1 스킬을 위한 사전리서치1.md , 사전리서치2.md 를 프로젝트에 업로드 했어. 파트1 작성해보자.
b7abbb80-98a8-41b0-ac58-b8decd339d5b	흰고래의 흼 북클럽 파트1 작성	2026-01-31T06:34:42.522818Z	2026-02-01T08:39:30.973193Z	46	20	26	3787	28129	31916	북클럽/문학 강독	홍한별 번역가가 쓴 에세이 <흰고래의 흼에 대하여> 라는 에세이를 읽었어.  '흰 고래의 흼에 대하여 사전리서치.md' 를 참고해서 북클럽 파트1을 작성해보자.
506340a6-49f1-436c-96f1-94f187de841e	신춘문예 익명의원칙 비평 분석	2026-02-02T14:37:03.584739Z	2026-02-04T00:04:42.112961Z	12	6	6	346	18339	18685	희곡/신춘문예/퇴고;직장/조직/물류	이게 신춘문예 당선작이야. 비평을 해보자. 왜 당선작이 됐을지, 하지만 부족해보이는 점이 뭔지. 좋은 점과 허술한 점을 다 파악해보고, 연극성이 잘 살아 있는지. 캐릭터와 서사가 어떤지. 좀 다양한 시각에서 뜯어보자. 스터디 삼아서 당선작을 분석해보려는 거거든.
1f6ca565-e789-4ac2-ae42-6e7cbadbcff4	이오네스코 <코뿔소> 북클럽 작성하기	2026-02-06T13:22:40.506911Z	2026-03-22T14:18:02.094663Z	275	135	140	29401	435744	465145	희곡/신춘문예/퇴고;북클럽/문학 강독	외젠 이오네스코의 <코뿔소> 에 대해 '사전리서치.md' 를 참고해서 북클럽 파트1을 작성해보자. 희곡이라 희곡 북클럽 스킬은 없어. 소설 북클럽 스킬을 희곡에 맞게 변형해서 해보자
c700c10b-e06c-4bca-bf36-039b6c7c50e9	10분 희곡 초고 비평	2026-02-11T14:28:39.782271Z	2026-02-13T01:29:05.783250Z	8	4	4	984	21921	22905	희곡/신춘문예/퇴고;AI/도구/위키	프로젝트 파일에 있는 희곡 집.pdf를 비평해보자. 10분 희곡이야. 초고 수준이고
73c297fb-2de0-4d01-9bba-d4e2a06f9d46	희곡 비평 및 개선점 분석	2026-02-13T06:25:55.839628Z	2026-02-15T13:49:36.972503Z	24	12	12	1102	27943	29045	희곡/신춘문예/퇴고;자기이해/관계/정당화	이 희곡을 비평해보자. 보완할점 또는 고민되는 점을 다양한 시각에서 지적해주면 좋을거 같아.
f92751eb-649f-4d39-b66b-9c017c733f6f	톨스토이 《부활》 북클럽 파트1 작성	2026-02-15T14:32:05.846428Z	2026-02-22T13:44:47.680726Z	102	44	58	5220	143164	148384	북클럽/문학 강독	톨스토이의 <부활>을 읽고 있어. 사전리서치.md 와 사전리서치2.md 를 참고해서 소설 북클럽 파트1을 작성해보자. 부족한 부분이 있다면 리서치를 추가해서 채워줘.
3b37a628-a02d-4e43-b259-a7652c10f84f	동아일보 창고에선 신선도 유지 비평 분석	2026-02-17T11:00:47.383128Z	2026-02-17T17:07:45.262978Z	8	4	4	260	17499	17759	희곡/신춘문예/퇴고;직장/조직/물류	이게 신춘문예 당선작이야. 비평을 해보자. 왜 당선작이 됐을지, 하지만 부족해보이는 점이 뭔지. 좋은 점과 허술한 점을 다 파악해보고, 연극성이 잘 살아 있는지. 캐릭터와 서사가 어떤지. 좀 다양한 시각에서 뜯어보자. 스터디 삼아서 당선작을 분석해보려는 거거든.
e84e3312-f9e2-4dd6-ba17-1dc85e5abe7c	신춘문예 당선작 비평 분석	2026-02-17T14:44:58.577605Z	2026-02-18T05:38:37.446082Z	8	4	4	390	15191	15581	희곡/신춘문예/퇴고;직장/조직/물류	이게 신춘문예 당선작이야. 비평을 해보자. 왜 당선작이 됐을지, 하지만 부족해보이는 점이 뭔지. 좋은 점과 허술한 점을 다 파악해보고, 연극성이 잘 살아 있는지. 캐릭터와 서사가 어떤지. 좀 다양한 시각에서 뜯어보자. 스터디 삼아서 당선작을 분석해보려는 거거든.
97ae0d61-4016-475c-b720-90e7761f05c0		2026-02-18T04:11:40.108415Z	2026-02-18T04:11:40.108415Z	0	0	0	0	0	0	기타	
99b55194-2f20-4fe6-ae12-acaef2ebb815	체크박스 인식 문제 해결	2026-02-19T14:23:18.496302Z	2026-02-19T14:24:05.871607Z	2	1	1	65	4305	4370	기타	이 스크립트를 실행하는데,   왜 체크박스 인식을 못할까? 계속 그러네. 구조를 바꿔야 하나 아니면 스크립트 문제인가
aada0761-ef2b-4f24-9df7-e81f60f7714c	소설 비평 및 감상	2026-02-24T14:39:33.097810Z	2026-02-24T14:40:36.227577Z	2	1	1	23	2592	2615	기타	이 소설을 어떻게 생각해? 비평을 해보자.
ceefa6a0-560a-4d8d-8bfe-9dc8ffcf6827	단편 소설 비평하기	2026-02-24T14:44:13.678784Z	2026-02-24T14:47:20.877648Z	4	2	2	183	5249	5432	기타	<글쓰기 수업> 단편 소설에 대해 비평을 해보자.
f23ea0e3-c724-419d-a63a-4ee7450cbddc	단편소설 <자각> 비평	2026-02-24T14:49:47.525752Z	2026-02-26T14:26:01.997426Z	70	36	34	7114	98291	105405	기타	단편소설 <자각>을 비평해보자
9f9a9fb5-fae0-42fa-8d16-5741afa670dd	단편소설 신춘문예 개작 비평	2026-02-25T14:57:41.795465Z	2026-02-25T15:00:11.611065Z	2	1	1	80	6600	6680	희곡/신춘문예/퇴고	<자각_개작.md> 단편소설이야. 신춘문예를 노리고 있어. 개작을 했는데 괜찮은지 날카롭게 비평을 해줄래? 보완 방향이나 좋은 부분 강화도 좋아
5ab1b71c-fd4c-486f-97fc-83244c5ec5d0	센스의 철학 북클럽 파트1 작성	2026-02-27T14:58:57.219818Z	2026-02-27T14:58:58.948098Z	1	1	0	127	0	127	북클럽/문학 강독	<센스의 철학> 이라는 책을 읽고 있어. 작가는 일본 철학자 '지바 마사야'. 프로젝트 파일의 사전리서치.md 파일을 통해 북클럽 파트1 을 작성해보자. 인문학 책으로 봐야겠지? 부족한 부분이 있으면 리서치를 추가해서 만들어줘.
d45a7fc8-cce6-41de-ac88-aa2d0194e1bb	센스의 철학 북클럽 파트1 작성	2026-02-27T15:08:28.020568Z	2026-03-08T10:45:05.742194Z	91	42	49	8374	76849	85223	북클럽/문학 강독	<센스의 철학> 작가 '지바 마사야'  프로젝트 파일의 '사전리서치.md'를 읽고 인문학 북클럽 파트1 을 작성해보자.
646b8ffa-d5d2-4244-b11c-7b96e3868614	팀장의 탄생 과정 케이스 발제 준비 방법	2026-03-01T14:59:23.832644Z	2026-03-03T08:04:22.590338Z	84	42	42	9088	78221	87309	직장/조직/물류;AI/도구/위키	"회사에서 이런걸 하는데 말이야 ""1. 과정명 : 팀장의 탄생 (부제 : The Year of the Looking Glass) 2. 과정목표 : 부스터스 중간관리자로서 갖춰야 할 리더십 역량 제고 3. 수강대상 : 파트리드 이상 (1차수 수료자 제외) 4. 운영시간 : 2시간/차수 (매주 화요일, 17:00~19:00) ※ 차수별 일시는 사정에 따라 변경될 수 있음. 5. 운영차수 : 총 10차수 6. 운영방식 : Main Course (1시간) 진행 (Main Facilitator) 후, 수강생"
217ef6f1-6a50-4a41-accb-55167f983040	화택 비평	2026-03-03T14:37:56.782464Z	2026-03-03T15:16:11.333513Z	8	4	4	1285	13511	14796	희곡/신춘문예/퇴고;직장/조직/물류	이 희곡을 냉정하게 비평 / 분석 해 보자. 합평을 해야 하거든. 다양한 시각과 관점으로 보완할점과 강조할점, 인물, 구조, 사건, 서스펜스, 결말, 등등 전체적으로 살펴보고 최대한 상세하게 평가해줘.
f4e3cc31-9ed7-427e-9111-95f7aac982cb	희곡 냉정한 비평 및 분석	2026-03-03T15:29:24.156184Z	2026-03-03T15:50:18.315948Z	16	8	8	2720	36727	39447	희곡/신춘문예/퇴고;직장/조직/물류	이 희곡을 냉정하게 비평 / 분석 해 보자. 합평을 해야 하거든. 다양한 시각과 관점으로 보완할점과 강조할점, 인물, 구조, 사건, 서스펜스, 결말, 등등 전체적으로 살펴보고 최대한 상세하게 평가해줘.
be67955e-adab-4106-b883-7a7f74626ea3	희곡 관계란	2026-03-05T00:02:38.675302Z	2026-03-24T13:06:52.150303Z	416	209	207	35718	267022	302740	희곡/신춘문예/퇴고	희곡 소재 리서치가 필요.  소재는 '사랑'인데.   내가 좋아하는 방향은 아이러니, 모순, 부조리함 이거든
7c19d83d-ba54-4056-9389-fefd55470d9d		2026-03-05T05:43:30.607734Z	2026-03-05T05:43:30.607734Z	0	0	0	0	0	0	기타	
6efee176-f3e7-41c4-a3c9-f2b3b0895889	Get the Picture 북클럽 파트 1 준비	2026-03-05T06:07:51.011029Z	2026-03-07T04:00:02.094034Z	14	7	7	307	13167	13474	북클럽/문학 강독	<Get the Picture > by Bianca Bosker 북클럽 파트 1 만들어줘. 이건 에세이로 봐야겠지? Get_the_Picture_북클럽_파트1.docx 파일 참고해서. + 추가 자료 검색
44371bd3-1e42-48a4-9107-fbfd97895eeb	희곡 비평 및 개선점 분석	2026-03-06T05:50:33.999194Z	2026-03-11T13:38:19.740127Z	32	16	16	507	49825	50332	희곡/신춘문예/퇴고	이 희곡을 비평해보자 날카롭게. 강조하면 더 좋아질점, 보완이 필요한점 등등 다양한 시각으로.
76d5577d-5b9e-4865-96b1-87d4d4624ee1	Claude의 브라우저 기능	2026-03-09T04:23:12.034277Z	2026-03-09T04:32:06.405946Z	6	3	3	145	3298	3443	AI/도구/위키	클로드는 브라우저는 없나
05c7e349-1277-4617-a62a-5f9416231f7e	켄 리우 종이 동물원 사전 리서치	2026-03-09T14:24:14.713736Z	2026-03-15T12:31:24.629525Z	101	50	51	5288	88147	93435	희곡/신춘문예/퇴고;AI/도구/위키	켄 리우의 <종이 동물원> SF단편집을 읽고 있어. 관련해서 사전 리서치를 하려고 해. 영미권 자료 위주로 찾아주고 결과는 한국어로. 사전리서치  책을 조금 더 깊게 이해를 하기 위해 사전 리서치를 해줘. 작업을 시작하기 전에 수행할 주요 단계를 다음과 같이 간략한 체크리스트(3-7개 항목)로 제시해. 각 항목은 개념적 수준에서 작성해. 다음 항목을 바탕으로 마크다운 리스트 형식으로 쉽게 풀어서 정리해줘.  작가의 생애  작가의 주요 이력  작품 세계  영향받은 사조/작가  이 소설과 관련한 삶의
08e7f2a4-461e-4cf0-bb2f-29233747d432	실험적 희곡 <경계> 비평 및 개작 검토	2026-03-15T13:44:07.329093Z	2026-03-15T13:48:32.332979Z	2	1	1	49	7373	7422	희곡/신춘문예/퇴고	이 희곡을 비평해보자. 예전에 써둔 건데 좀 실험적인 희곡이야. 개작할 만 할 지 궁금해
e5c6f35b-10f0-4eee-95c7-5592eecee478	희곡 <모범시민> 평가 및 개작 검토	2026-03-15T13:49:36.558959Z	2026-03-15T13:51:56.113180Z	2	1	1	43	4981	5024	희곡/신춘문예/퇴고	이 희곡을 평가해보자. 예전에 써두었던 희곡인데 개작할 가치가 있을지 궁금해.
d9544f6d-51e0-4fbc-ae4d-75ddc8c13e27	희곡 <시간이 멈춘 곳> 비평 및 개작 가치 검토	2026-03-15T13:53:09.414552Z	2026-03-15T13:58:42.620333Z	2	1	1	71	11883	11954	희곡/신춘문예/퇴고	이 희곡을 비평해보자. 예전에 써둔 희곡이야. 사실 <심문>의 전작이라 할 수 있어. 이 희곡을 개작할 가치가 있을지 알고 싶어
8ba8c4c2-d69e-406a-991f-b7906dc4459b	 희곡 <흐르는 물길 사라지지않는소리> 비평	2026-03-15T14:02:10.390506Z	2026-03-15T14:04:27.754148Z	2	1	1	55	8240	8295	희곡/신춘문예/퇴고	이 희곡을 비평해보자. 예전에 써둔 건데, 조금 실험적인 희곡이야. 개작 할 가치가 있을지 궁금해.
ad479311-8332-4dd8-ab1b-e552fce5231b	희곡 <날좀보소> 비평 및 개작 가치 검토	2026-03-15T14:07:14.019017Z	2026-03-15T14:10:12.395628Z	2	1	1	42	8460	8502	희곡/신춘문예/퇴고	이 희곡을 비평해보자. 예전에 써둔 건데,  개작 할 가치가 있을지 궁금해.
e8ed76bb-3891-4f0f-9a1c-50491c53c0da	희곡 슬픔을 보관해 드립니다 개작	2026-03-15T14:13:12.934204Z	2026-03-16T13:39:58.992791Z	14	7	7	643	17989	18632	희곡/신춘문예/퇴고	이 희곡을 비평해보자. 예전에 1장만 써두고 장면만 그린 건데,  계속 쓸  가치가 있을지 궁금해.
ed9661cb-688e-4b19-8801-d9f356cbd2b2	희곡 Will you marry me 비평 및 분석	2026-03-15T14:32:29.037016Z	2026-06-11T00:39:35.444763Z	40	20	20	1492	39874	41366	희곡/신춘문예/퇴고;직장/조직/물류	이 희곡을 냉정하게 비평 / 분석 해 보자. 합평을 해야 하거든. 다양한 시각과 관점으로 보완할점과 강조할점, 인물, 구조, 사건, 서스펜스, 결말, 등등 전체적으로 살펴보고 최대한 상세하게 평가해줘.
0743eb65-ef2b-40fe-a165-2c871e05abcb	희곡 비평 및 종합 분석	2026-03-17T01:57:53.738201Z	2026-03-17T15:03:55.673262Z	18	9	9	903	35308	36211	희곡/신춘문예/퇴고;직장/조직/물류	이 희곡을 냉정하게 비평 / 분석 해 보자. 합평을 해야 하거든. 다양한 시각과 관점으로 보완할점과 강조할점, 인물, 구조, 사건, 서스펜스, 결말, 등등 전체적으로 살펴보고 최대한 상세하게 평가해줘.
ae8db083-1387-465e-a4ef-1552733a1e64	희곡 네가 사는 그집 비평 및 분석	2026-03-17T15:14:41.300249Z	2026-03-31T13:23:02.410368Z	30	15	15	798	32533	33331	희곡/신춘문예/퇴고;직장/조직/물류	이 희곡을 냉정하게 비평 / 분석 해 보자. 합평을 해야 하거든. 다양한 시각과 관점으로 보완할점과 강조할점, 인물, 구조, 사건, 서스펜스, 결말, 등등 전체적으로 살펴보고 최대한 상세하게 평가해줘.
c5b03f92-c0a7-4c79-a4f5-ff427591e012	희곡 집(아파트) 냉정한 비평 및 분석	2026-03-17T15:35:21.677103Z	2026-03-17T15:37:21.949855Z	2	1	1	112	7224	7336	희곡/신춘문예/퇴고;직장/조직/물류	이 희곡을 냉정하게 비평 / 분석 해 보자. 합평을 해야 하거든. 다양한 시각과 관점으로 보완할점과 강조할점, 인물, 구조, 사건, 서스펜스, 결말, 등등 전체적으로 살펴보고 최대한 상세하게 평가해줘.
99756b63-b0c2-4a71-a8c5-1204494b5745	제자리에 있다는 것 북클럽 준비	2026-03-18T08:28:21.279365Z	2026-03-23T13:47:46.186848Z	114	56	58	5781	113276	119057	북클럽/문학 강독;AI/도구/위키	제자리에 있다는 것 / 클레르 마랭 지음 ; 황은주 옮김 · Être à sa place : habiter sa vie, habiter son corps · Marin, Claire, 1974 를 읽고 있어.  프로젝트 파일의 사전리서치.md, 사전리서치2.md 를 읽고 필요하면 리서치 보완해서 북클럽 파트1을 만들어보자.
6d03b7e0-b832-458e-9f67-a698ad2b563a	희곡 냉정한 비평 및 분석	2026-03-18T11:18:33.553644Z	2026-03-18T11:21:04.201195Z	2	1	1	112	9181	9293	희곡/신춘문예/퇴고;직장/조직/물류	이 희곡을 냉정하게 비평 / 분석 해 보자. 합평을 해야 하거든. 다양한 시각과 관점으로 보완할점과 강조할점, 인물, 구조, 사건, 서스펜스, 결말, 등등 전체적으로 살펴보고 최대한 상세하게 평가해줘.
e8aed3c9-b4e0-4ae2-995f-cc5661a61e60	희곡 가장 무거운 없음 확장 가능성	2026-03-24T13:09:21.364626Z	2026-03-24T13:14:55.885602Z	2	1	1	41	7829	7870	희곡/신춘문예/퇴고	예전에 쓴 건데 이 희곡을 평가해보자. 단막으로 확장해도 괜찮은 희곡일지.
b7089d70-343a-4d76-bff4-1867876d5d42	사강의 『브람스를 좋아하세요…』 창작 의도 분석	2026-03-26T04:25:49.611541Z	2026-03-30T00:06:17.891319Z	6	3	3	210	9294	9504	북클럽/문학 강독;AI/도구/위키	프랑수아즈 사강의 『브람스를 좋아하세요…』(Aimez-vous Brahms…)를읽고 있어.  프로젝트 파일의 사전리서치_사강.md, 를 읽고 필요하면 리서치를 보완해서 북클럽 파트1을 만들어보자. 작성의도는 결국 작가가 이 책을 왜 썼는지를 이해하는거야.
f29f2190-04dd-4b84-b7ac-783530a75991	브람스 곡명의 말줄임표 의미	2026-03-27T11:52:47.356302Z	2026-03-29T13:55:26.132027Z	105	52	53	8038	117972	126010	기타	사강의 브람스를 좋아하세요... 에는 말줄임표가 왜 붙을까
e6dc1cd2-0689-48ec-bed6-b23be8ba0d17	희곡 냉정한 비평 및 분석	2026-03-30T14:20:22.158644Z	2026-03-30T16:18:32.891710Z	12	6	6	376	18564	18940	희곡/신춘문예/퇴고;직장/조직/물류	이  희곡을 냉정하게 비평 / 분석 해 보자. 합평을 해야 하거든. 다양한 시각과 관점으로 보완할점과 강조할점, 인물, 구조, 사건, 서스펜스, 결말, 등등 전체적으로 살펴보고 최대한 상세하게 평가해줘.
8fb1e9d8-6354-40d1-bab9-52c113bbb82d	현대 직업의 문제점과 희곡 소재	2026-04-01T15:38:04.620150Z	2026-04-19T12:55:16.959766Z	402	201	201	22060	312185	334245	희곡/신춘문예/퇴고;자기이해/관계/정당화	희곡 소재를 찾고 있어. 직업에 대한 동시대적 질문이나 고민은 뭐가 있을까
88763b55-6167-4eab-a1d7-d3d6ed4943f6	운명이라는 우연에 대한 책 분석 준비	2026-04-03T13:47:07.887430Z	2026-04-12T13:30:44.569413Z	61	30	31	3354	73030	76384	북클럽/문학 강독	"우리가 운명이라고 불렀던 것들 슈테판 클라인 저/유영미 역 | 포레스트북스 | 2023년 02월 22일 | 원제 : Alles Zufall 을 읽고 있어. 사전 리서치.md 를 읽고 부족한 부분은 리서치를 해서,  북클럽 파트1을 만들어보자. 이 파트1의 용도는 책을 읽기 전이 아니라 ""읽고 나서"" 북클럽을 모여서 얘기를 하는 용도야. 그러니까 스포 상관없고, 파트1의 목적은 작가가 이 책을 왜 썼는가 를 이해하는데 있어."
914bb7b3-9637-4f5d-9041-174b48ced548	희곡 비평 및 종합 분석	2026-04-05T13:17:12.695105Z	2026-04-09T00:27:43.564928Z	14	7	7	1140	21781	22921	희곡/신춘문예/퇴고;직장/조직/물류	이  희곡을 냉정하게 비평 / 분석 해 보자. 다양한 시각과 관점으로 보완할점과 강조할점, 인물, 구조, 사건, 서스펜스, 결말, 등등 전체적으로 살펴보고 최대한 상세하게 평가해줘.
2eeee581-bb49-456c-b373-41d4474fe55a	초고 비평 및 피드백 요청	2026-04-12T13:20:55.124128Z	2026-04-17T03:05:09.585764Z	30	15	15	4172	45703	49875	희곡/신춘문예/퇴고	저는_전체_v3.md 를 읽고 비평을 해보자. 초고 수준이야. 다양한 측면에서 평을 해주면 도움이 될 거 같아.
b81b176f-bc1c-4a5e-9acc-8b4147a96588	무진기행 북클럽 분석 작성	2026-04-16T09:43:32.874618Z	2026-04-18T10:19:38.430272Z	10	5	5	405	23639	24044	북클럽/문학 강독	민음사에서 나온 <무진기행> 김승옥 단편집을 읽고 있어.  북클럽 파트1 단편집 스킬을 써보자. 프로젝트 파일의 리서치1_무진기행.md 리서치0_무진기행.md 리서치2_무진기행.md 을 참고해주고 부족한 부분은 검색해서 채워줘
f392fbbb-098c-4d21-879c-6c2adb39e36c	문서 다각적 평가 및 분석	2026-04-16T17:35:52.208607Z	2026-05-14T09:49:15.147786Z	375	185	190	21279	965737	987016	기타	저는_전체_v3 (3).md 을 읽고 가양한 관점에서 평가해보자
c2ffcfc4-f718-4484-a713-75de9f7e83e8	무진기행 북클럽 분석 준비	2026-04-17T03:40:43.740169Z	2026-04-17T03:41:42.143040Z	2	1	1	161	2499	2660	북클럽/문학 강독	민음사에서 나온 <무진기행> 김승옥 단편집을 읽고 있어. 북클럽 파트1 단편집 스킬을 써보자. 책을 읽고 만나는 모임이니까 작가는 왜 이 글을 썼는지 위주로. 프로젝트 파일의 리서치1_무진기행.md 리서치0_무진기행.md 리서치2_무진기행.md 을 참고해주고 부족한 부분은 검색해서 채워줘
40d2bcfd-4723-4603-95b6-d0bb66f64dac	무진기행 북클럽	2026-04-18T10:15:30.322309Z	2026-04-19T13:50:28.533218Z	95	47	48	5723	167110	172833	북클럽/문학 강독	민음사에서 나온 <무진기행> 김승옥 단편집을 읽고 있어. 북클럽 파트1 단편집 스킬을 써보자. 책을 읽고 만나는 모임이니까 작가는 왜 이 글을 썼는지 위주로. 프로젝트 파일의 리서치1_무진기행.md 리서치0_무진기행.md 리서치2_무진기행.md 을 참고해주고 부족한 부분은 검색해서 채워줘
42787ed5-9fcf-4d45-8711-8e6346965256	한국이란 무엇인가 사전 리서치 체크리스트	2026-04-21T13:06:18.262207Z	2026-04-26T10:05:20.324754Z	80	40	40	3526	112881	116407	희곡/신춘문예/퇴고;AI/도구/위키	<한국이란 무엇인가> 김영민 저자(글) 출판사 어크로스 · 2025년 04월 10일 출간 이 책을 읽고 있어. 책을 조금 더 깊게 이해를 하기 위해 사전 리서치를 해줘. 작업을 시작하기 전에 수행할 주요 단계를 다음과 같이 간략한 체크리스트(3-7개 항목)로 제시해. 각 항목은 개념적 수준에서 작성해. 다음 항목을 바탕으로 마크다운 리스트 형식으로 쉽게 풀어서 정리해줘.  * 작가의 생애 * 작가의 주요 이력 * 작품 세계 * 영향받은 사조/작가 * 이 소설과 관련한 삶의 배경 등 * 시대·사회·
b9d7d294-365a-45c1-9b99-467f04383930	삼가 고인의 명복을 빕니다 비평	2026-04-22T00:03:54.171433Z	2026-04-22T00:07:46.121519Z	2	1	1	47	11623	11670	희곡/신춘문예/퇴고;AI/도구/위키	삼가 고인의 명복을 빕니다_전용수_250416.pdf 를 읽고 다각도로 비평을 해보자
e2318c87-5303-47ea-9cdc-f450cb17a156	관계란_9고.md 다각도 평가	2026-04-22T00:14:16.181226Z	2026-04-22T00:32:05.608212Z	6	3	3	217	29780	29997	희곡/신춘문예/퇴고	관계란_9고.md 를 읽고 다각도로 평가해보자
254e116b-08a3-4f51-9744-9fbbd51ded25	집_전용수 1.pdf 다각도 평가	2026-04-22T00:36:14.410109Z	2026-04-22T00:39:54.041176Z	2	1	1	27	15303	15330	AI/도구/위키	집_전용수 1.pdf 를 읽고 다각도로 평가해보자
a72bca49-4ffb-4cf1-bf70-0bb5b1f4ce1e	전체_v5.md 다각도 평가	2026-04-22T03:45:36.051327Z	2026-05-18T04:31:13.278704Z	6	3	3	85	32942	33027	기타	저는_전체_v5.md 를 읽고 다각도로 평가해보자
